order_id,supplier,region,product_category,carrier,order_date,promised_date,actual_delivery_date,units,defect_flag
ORD-102860,SUP-006,Southeast,Perishables,CarrierB,2024/07/23,2024-08-02,2024-08-08,272,0
ORD-105092,SUP-014,West,Home Goods,CarrierB,2024-06-18,2024-06-21,2024-06-21,5,1
ORD-100419,SUP-012,Midwest,Office Supplies,CarrierD,2024-01-12,2024-01-15,2024-01-20,144,0
ORD-103714,SUP-009,Midwest,Home Goods,CarrierB,18-Jun-2024,2024-06-28,2024-06-28,424,0
ORD-101480,SUP-020,Northeast,,CarrierB,08-Feb-2024,2024-02-10,2024-02-10,218,0
ORD-101059,SUP-011,West,Perishables,CarrierC,08/06/2024,2024-08-09,2024-08-08,308,0
ORD-101970,SUP-008,Southwest,Electronics,CarrierC,28-Jan-2024,2024-02-07,2024-02-13,41,0
ORD-104176,SUP-005,Southwest,Home Goods,CarrierA,11/10/2024,2024-11-13,2024-11-13,325,0
ORD-100073,SUP-019,West,Industrial Parts,CarrierA,03/09/2024,2024-03-16,2024-03-16,140,0
ORD-103173,SUP-001,Southwest,Electronics,CarrierB,08/16/2024,2024-08-23,2024-08-27,208,0
ORD-102604,SUP-013,Southeast,Home Goods,CarrierA,2024-06-22,2024-06-27,2024-06-27,273,0
ORD-102880,SUP-011,West,Home Goods,CarrierB,2024/05/16,2024-05-19,2024-05-18,437,0
ORD-101252,SUP-017,West,Home Goods,CarrierD,06/23/2024,2024-06-30,2024-07-11,309,0
ORD-104394,SUP-012,Southeast,Home Goods,CarrierD,2024-08-16,2024-08-21,2024-08-22,495,0
ORD-101894,SUP-002,Southwest,Electronics,CarrierB,12-Jan-2024,2024-01-17,2024-01-19,130,0
ORD-102598,SUP-009,Southeast,Office Supplies,CarrierC,13-Jul-2024,2024-07-18,2024-07-18,316,0
ORD-101864,SUP-006,Midwest,Industrial Parts,CarrierC,2024-02-21,2024-03-02,2024-03-02,42,0
ORD-101461,SUP-018,West,Perishables,CarrierD,2024/06/09,2024-06-14,2024-06-14,459,0
ORD-104603,SUP-010,Southeast,Industrial Parts,CarrierA,2024/12/19,2024-12-29,2024-12-29,367,0
ORD-101181,SUP-003,Southwest,Industrial Parts,CarrierD,07-Jul-2024,2024-07-17,2024-07-24,199,0
ORD-105505,SUP-008,Midwest,Perishables,CarrierC,15-Nov-2024,2024-11-18,2024-11-17,191,0
ORD-100488,SUP-007,West,Home Goods,CarrierD,27-Oct-2024,2024-11-06,2024-11-06,396,0
ORD-101124,SUP-006,West,Industrial Parts,CarrierB,2024-10-28,2024-10-30,2024-10-30,462,0
ORD-101257,SUP-019,Midwest,Electronics,CarrierA,2024-04-30,2024-05-03,2024-05-03,400,0
ORD-101541,SUP-011,West,Office Supplies,CarrierD,2024-02-09,2024-02-14,2024-02-14,31,0
ORD-100388,SUP-011,Midwest,Office Supplies,CarrierC,2024-09-30,2024-10-05,2024-10-05,481,0
ORD-103065,SUP-008,West,Office Supplies,CarrierC,2024-09-23,2024-09-25,2024-10-01,206,0
ORD-103919,SUP-001,Southeast,,CarrierA,2024/09/06,2024-09-11,2024-09-11,372,0
ORD-105572,SUP-001,Midwest,Perishables,CarrierA,08-Jan-2024,2024-01-10,2024-01-24,65,0
ORD-102211,SUP-013,West,Office Supplies,CarrierD,2024-03-12,2024-03-22,2024-03-21,195,0
ORD-101290,SUP-009,Southwest,Home Goods,CarrierA,06/02/2024,2024-06-04,2024-06-03,342,0
ORD-102510,SUP-009,West,Industrial Parts,CarrierA,2024-04-03,2024-04-06,2024-04-08,17,0
ORD-102995,SUP-008,West,Industrial Parts,CarrierD,2024/10/10,2024-10-17,2024-10-16,227,0
ORD-105802,SUP-008,Midwest,Office Supplies,CarrierB,08/15/2024,2024-08-22,2024-08-28,337,0
ORD-100455,SUP-018,Southeast,Electronics,CarrierD,2024-01-04,2024-01-09,2024-01-09,181,0
ORD-100815,SUP-013,Southeast,Perishables,CarrierC,2024/06/10,2024-06-12,2024-06-12,487,0
ORD-101086,SUP-020,Northeast,Electronics,CarrierD,29-Apr-2024,2024-05-09,2024-05-08,201,0
ORD-102920,SUP-018,Northeast,Apparel,CarrierC,2024-02-13,2024-02-16,2024-02-15,301,0
ORD-102638,SUP-011,Southeast,Apparel,CarrierA,26-Nov-2024,2024-12-03,2024-12-03,209,0
ORD-103130,SUP-006,Midwest,Industrial Parts,CarrierC,10-Sep-2024,2024-09-15,2024-09-15,360,0
ORD-105939,SUP-009,Southwest,Home Goods,CarrierD,03/12/2024,2024-03-17,2024-03-26,76,0
ORD-105613,SUP-009,West,Office Supplies,CarrierD,11/29/2024,2024-12-02,2024-12-02,470,0
ORD-101279,SUP-009,Midwest,Perishables,CarrierC,2024/06/07,2024-06-14,2024-06-14,423,0
ORD-104700,SUP-010,Midwest,Home Goods,CarrierA,15-Dec-2024,2024-12-17,2024-12-16,329,0
ORD-101429,SUP-016,Midwest,Electronics,CarrierB,20-Jan-2024,2024-01-27,2024-01-30,494,0
ORD-102777,SUP-019,West,Electronics,CarrierD,2024-03-01,2024-03-06,2024-03-05,132,0
ORD-102222,SUP-018,Southeast,Home Goods,CarrierD,07/23/2024,2024-07-28,2024-08-03,386,0
ORD-100352,SUP-004,Southwest,Electronics,CarrierC,2024-10-04,2024-10-06,2024-10-06,81,0
ORD-104419,SUP-019,Midwest,Office Supplies,CarrierD,07/29/2024,2024-08-01,2024-08-01,384,0
ORD-103719,SUP-010,Northeast,Industrial Parts,CarrierB,15-Sep-2024,2024-09-22,2024-09-22,306,0
ORD-103389,SUP-002,West,Electronics,CarrierC,2024/06/11,2024-06-16,2024-06-15,166,0
ORD-103873,SUP-009,Midwest,Industrial Parts,CarrierC,21-Apr-2024,2024-05-01,2024-05-06,301,0
ORD-102082,SUP-019,Southeast,Perishables,CarrierB,20-Feb-2024,2024-02-22,2024-02-22,368,0
ORD-101203,SUP-008,Midwest,Office Supplies,CarrierA,24-Feb-2024,2024-03-02,2024-03-02,304,0
ORD-101405,SUP-006,Southwest,Home Goods,CarrierA,2024-05-05,2024-05-07,2024-05-07,174,0
ORD-105806,SUP-015,Southwest,Apparel,CarrierA,29-Mar-2024,2024-04-08,2024-04-10,406,0
ORD-101699,SUP-002,Southwest,Apparel,CarrierA,25-Aug-2024,2024-08-28,2024-08-30,95,1
ORD-101705,SUP-019,Midwest,Office Supplies,CarrierD,06/29/2024,2024-07-02,2024-07-02,476,0
ORD-102913,SUP-006,West,Office Supplies,CarrierD,2024/10/18,2024-10-20,2024-10-25,494,0
ORD-104718,SUP-020,Southeast,Perishables,CarrierC,2024/02/11,2024-02-13,2024-02-18,329,0
ORD-101274,SUP-009,Southwest,Electronics,CarrierD,2024/09/19,2024-09-29,2024-09-28,281,0
ORD-102207,SUP-009,West,Electronics,CarrierD,10-Aug-2024,2024-08-17,2024-08-17,404,0
ORD-100163,SUP-017,Midwest,Office Supplies,CarrierD,02/24/2024,2024-03-05,2024-03-05,482,1
ORD-102047,SUP-012,Northeast,Electronics,CarrierA,28-May-2024,2024-06-04,2024-06-04,144,0
ORD-104914,SUP-019,Southwest,Perishables,CarrierC,01-Feb-2024,2024-02-06,2024-02-06,68,0
ORD-103280,SUP-002,Midwest,Electronics,CarrierC,2024-04-17,2024-04-24,2024-05-02,103,0
ORD-103360,SUP-016,Southwest,Electronics,CarrierD,02-Jul-2024,2024-07-07,2024-07-06,64,0
ORD-103688,SUP-015,Southwest,Industrial Parts,CarrierD,30-Apr-2024,2024-05-03,2024-05-11,474,0
ORD-105615,SUP-001,West,Industrial Parts,CarrierA,2024/06/09,2024-06-19,2024-06-19,278,0
ORD-100408,SUP-014,Midwest,Perishables,CarrierC,12/29/2024,2025-01-01,2025-01-01,381,0
ORD-104238,SUP-004,Southeast,Office Supplies,CarrierC,2024-04-13,2024-04-23,2024-04-28,51,0
ORD-104118,SUP-001,Southeast,Electronics,CarrierD,08-Jan-2024,2024-01-10,2024-01-11,147,0
ORD-105178,SUP-005,Southeast,Office Supplies,CarrierA,10/06/2024,2024-10-11,2024-10-11,55,0
ORD-100641,SUP-016,Southwest,Industrial Parts,CarrierB,04/11/2024,2024-04-18,2024-04-18,198,0
ORD-104800,SUP-008,West,Electronics,CarrierA,2024/05/28,2024-06-02,2024-06-02,251,0
ORD-101343,SUP-006,,Office Supplies,CarrierC,2024/01/13,2024-01-16,2024-01-19,277,0
ORD-104480,SUP-001,Southwest,Home Goods,CarrierC,2024-11-20,2024-11-27,2024-11-27,320,0
ORD-100888,SUP-020,Northeast,Home Goods,CarrierD,04-Jul-2024,2024-07-06,2024-07-06,486,0
ORD-101557,SUP-019,Southeast,Industrial Parts,CarrierB,04/16/2024,2024-04-18,2024-04-21,397,0
ORD-101085,SUP-017,West,Electronics,CarrierC,2024-03-09,2024-03-14,2024-03-13,321,0
ORD-103927,SUP-001,West,Perishables,CarrierA,04/02/2024,2024-04-09,2024-04-14,287,0
ORD-100531,SUP-004,Northeast,Home Goods,CarrierB,06-Sep-2024,2024-09-11,2024-09-18,56,0
ORD-103008,SUP-006,Northeast,Industrial Parts,CarrierD,2024-08-02,2024-08-05,2024-08-04,183,0
ORD-102447,SUP-004,Southwest,Industrial Parts,CarrierD,18-Aug-2024,2024-08-23,2024-08-25,13,0
ORD-105994,SUP-009,Southwest,Electronics,CarrierC,11/19/2024,2024-11-22,2024-11-22,431,0
ORD-102767,SUP-015,Southeast,Industrial Parts,CarrierD,2024-02-04,2024-02-11,2024-02-14,236,0
ORD-101671,SUP-006,Northeast,Home Goods,CarrierB,2024/02/23,2024-02-26,2024-02-29,87,1
ORD-102109,SUP-006,Northeast,Electronics,CarrierD,08-May-2024,2024-05-11,2024-05-16,56,0
ORD-101148,SUP-006,Midwest,Perishables,CarrierD,05/24/2024,2024-05-26,2024-05-31,152,0
ORD-103166,SUP-005,Midwest,Office Supplies,CarrierC,06/01/2024,2024-06-08,2024-06-07,252,0
ORD-100266,SUP-019,Southeast,Industrial Parts,CarrierA,03/03/2024,2024-03-13,2024-03-12,179,0
ORD-103763,SUP-003,West,Home Goods,CarrierA,11/15/2024,2024-11-18,2024-11-18,419,0
ORD-105927,SUP-016,Southeast,Home Goods,CarrierC,08/11/2024,2024-08-16,2024-08-16,219,0
ORD-103736,SUP-015,Midwest,,CarrierA,2024/09/05,2024-09-10,2024-09-14,451,0
ORD-100360,SUP-020,Southwest,Electronics,CarrierA,2024-01-08,2024-01-18,2024-01-20,97,0
ORD-101460,SUP-018,Northeast,Electronics,CarrierC,2024-03-15,2024-03-20,2024-03-20,40,0
ORD-103421,SUP-007,Southeast,Home Goods,CarrierC,2024-07-14,2024-07-19,2024-07-19,371,1
ORD-100952,SUP-016,Southeast,Perishables,CarrierD,2024-08-16,2024-08-23,2024-08-23,324,0
ORD-102160,SUP-007,West,Industrial Parts,CarrierB,2024/02/22,2024-03-03,2024-03-02,175,0
ORD-105976,SUP-020,West,Home Goods,CarrierB,2024-08-29,2024-09-01,2024-08-31,365,0
ORD-101574,SUP-012,Southwest,Office Supplies,CarrierC,2024/01/05,2024-01-10,2024-01-17,320,0
ORD-105398,SUP-007,Southwest,Electronics,CarrierB,2024/02/16,2024-02-23,2024-03-02,436,0
ORD-103337,SUP-003,Southwest,Electronics,CarrierB,2024-11-01,2024-11-08,2024-11-13,232,0
ORD-101842,SUP-001,West,Perishables,CarrierB,05-Sep-2024,2024-09-15,2024-09-21,403,0
ORD-102208,SUP-005,Southeast,Apparel,CarrierD,2024-10-14,2024-10-19,2024-10-19,328,0
ORD-102979,SUP-002,Northeast,Industrial Parts,CarrierC,04/10/2024,2024-04-13,2024-04-16,70,0
ORD-103436,SUP-015,West,Electronics,CarrierB,2024/03/19,2024-03-24,2024-03-27,354,0
ORD-105058,SUP-020,Midwest,Electronics,CarrierC,05-Jan-2024,2024-01-12,2024-01-18,394,0
ORD-100754,SUP-007,Southeast,Apparel,CarrierC,27-Sep-2024,2024-10-02,2024-10-01,281,0
ORD-101378,SUP-005,Northeast,Apparel,CarrierA,17-Dec-2024,2024-12-22,2024-12-21,79,0
ORD-100980,SUP-010,Southwest,Office Supplies,CarrierB,2024/05/16,2024-05-23,2024-05-23,344,0
ORD-102100,SUP-011,West,Home Goods,CarrierA,19-Dec-2024,2024-12-24,2024-12-24,68,0
ORD-100286,SUP-003,Midwest,Perishables,CarrierD,2024/02/06,2024-02-11,,315,1
ORD-103533,SUP-010,Southeast,Perishables,CarrierD,2024-07-02,2024-07-07,2024-07-06,311,0
ORD-103088,SUP-012,West,Office Supplies,CarrierA,01/30/2024,2024-02-04,,457,0
ORD-101154,SUP-010,West,Industrial Parts,CarrierC,2024/12/08,2024-12-13,2024-12-13,204,0
ORD-101511,SUP-006,Northeast,Apparel,CarrierA,2024-07-22,2024-07-25,2024-07-24,114,0
ORD-104231,SUP-001,West,Perishables,CarrierC,01-May-2024,2024-05-06,2024-05-05,477,0
ORD-103261,SUP-007,Midwest,Apparel,CarrierC,2024-05-22,2024-05-27,2024-05-27,84,0
ORD-104869,SUP-006,West,Apparel,CarrierB,15-Mar-2024,2024-03-20,2024-03-19,328,0
ORD-102191,SUP-011,West,Industrial Parts,CarrierA,2024/01/13,2024-01-15,2024-01-15,98,0
ORD-100211,SUP-019,Midwest,Apparel,CarrierA,19-Jul-2024,2024-07-22,2024-07-26,223,0
ORD-105313,SUP-014,West,Electronics,CarrierD,2024/10/30,2024-11-06,2024-11-08,222,0
ORD-103164,SUP-015,West,Electronics,CarrierB,07-Jul-2024,2024-07-14,2024-07-14,228,0
ORD-100274,SUP-012,West,Electronics,CarrierA,2024/09/19,2024-09-26,2024-09-25,174,0
ORD-100088,SUP-014,Northeast,Office Supplies,CarrierC,13-Jun-2024,2024-06-23,2024-06-23,471,0
ORD-102798,SUP-004,Southeast,Perishables,CarrierC,25-Nov-2024,2024-11-30,2024-12-11,60,0
ORD-102324,SUP-004,Midwest,Electronics,CarrierB,2024/04/09,2024-04-16,2024-04-21,399,0
ORD-100298,SUP-008,Midwest,Office Supplies,CarrierC,06/12/2024,2024-06-22,2024-06-22,208,0
ORD-104663,SUP-005,Midwest,Perishables,CarrierA,01/30/2024,2024-02-09,2024-02-09,257,0
ORD-103674,SUP-006,Southeast,Office Supplies,CarrierC,2024-11-06,2024-11-16,2024-11-16,104,0
ORD-105535,SUP-015,West,Perishables,CarrierD,24-Mar-2024,2024-03-29,2024-03-30,336,0
ORD-103776,SUP-012,Southeast,Apparel,CarrierC,01-May-2024,2024-05-06,2024-05-12,248,0
ORD-105073,SUP-015,Northeast,Office Supplies,CarrierD,2024/04/11,2024-04-21,2024-04-20,135,0
ORD-100315,SUP-007,Northeast,Perishables,CarrierB,07/20/2024,2024-07-27,2024-07-26,166,0
ORD-105429,SUP-014,Northeast,Electronics,CarrierB,08/23/2024,2024-08-25,2024-08-25,66,0
ORD-102151,SUP-006,Southwest,Industrial Parts,CarrierB,2024-11-29,2024-12-04,2024-12-04,321,0
ORD-103288,SUP-009,West,Apparel,CarrierB,2024/07/24,2024-08-03,2024-08-03,176,0
ORD-103117,SUP-007,West,Electronics,CarrierC,2024/01/20,2024-01-25,2024-01-25,382,0
ORD-105652,SUP-012,Southeast,Apparel,CarrierA,2024/05/28,2024-06-07,2024-06-06,232,0
ORD-102020,SUP-004,Midwest,Perishables,CarrierC,2024/09/14,2024-09-24,2024-09-24,326,0
ORD-105270,SUP-013,Northeast,Apparel,CarrierC,08/18/2024,2024-08-28,2024-08-28,138,0
ORD-102974,SUP-017,Southwest,Apparel,CarrierB,2024/08/08,2024-08-10,2024-08-15,484,0
ORD-101275,SUP-017,West,Electronics,CarrierC,2024-08-24,2024-08-26,2024-08-29,173,0
ORD-102413,SUP-018,West,Perishables,CarrierB,09/03/2024,2024-09-08,2024-09-08,248,0
ORD-100528,SUP-019,West,Home Goods,CarrierA,2024/07/20,2024-07-30,2024-07-30,333,0
ORD-104404,SUP-013,West,Apparel,CarrierA,2024-04-05,2024-04-12,2024-04-22,256,0
ORD-101505,SUP-005,West,Home Goods,CarrierA,2024/07/26,2024-07-28,2024-07-28,198,0
ORD-103598,SUP-009,Midwest,Perishables,CarrierA,2024-06-23,2024-06-28,2024-06-28,122,0
ORD-103681,SUP-011,Northeast,Home Goods,CarrierC,26-Jun-2024,2024-07-06,2024-07-06,273,0
ORD-101318,SUP-017,Southwest,Electronics,CarrierD,2024/07/03,2024-07-10,2024-07-10,429,0
ORD-103380,SUP-013,Southeast,Office Supplies,CarrierD,09/21/2024,2024-09-28,2024-09-28,407,0
ORD-103034,SUP-010,Southeast,Home Goods,CarrierA,2024-07-19,2024-07-24,2024-07-23,408,0
ORD-102380,SUP-017,West,Home Goods,CarrierC,01/21/2024,2024-01-28,2024-02-09,180,0
ORD-104811,SUP-019,West,Office Supplies,CarrierA,2024-01-17,2024-01-24,2024-01-23,69,0
ORD-104311,SUP-002,Midwest,Office Supplies,CarrierC,11/10/2024,2024-11-20,2024-11-26,285,0
ORD-102616,SUP-016,Northeast,Electronics,CarrierD,01-Feb-2024,2024-02-03,2024-02-03,250,0
ORD-101166,SUP-015,Midwest,Electronics,CarrierA,21-May-2024,2024-05-26,2024-05-25,379,0
ORD-104725,SUP-016,West,Perishables,CarrierC,2024/07/26,2024-07-31,2024-08-04,113,0
ORD-103471,SUP-004,Southwest,Electronics,CarrierD,2024/02/10,2024-02-17,2024-02-16,94,0
ORD-105126,SUP-013,Northeast,Perishables,CarrierC,28-Aug-2024,2024-09-04,2024-09-04,390,0
ORD-105438,SUP-015,Southeast,Home Goods,CarrierA,2024/03/21,2024-03-31,2024-03-31,257,0
ORD-105787,SUP-001,West,Home Goods,CarrierB,2024/09/08,2024-09-13,2024-09-27,423,1
ORD-105367,SUP-017,West,Perishables,CarrierD,04/01/2024,2024-04-04,2024-04-09,148,0
ORD-102871,SUP-006,Southeast,Electronics,CarrierD,16-Jul-2024,2024-07-21,2024-07-24,436,0
ORD-101222,SUP-018,Midwest,Perishables,CarrierA,2024/03/29,2024-04-05,2024-04-05,147,0
ORD-105183,SUP-008,Southeast,Electronics,CarrierB,2024/11/17,2024-11-20,2024-11-25,309,0
ORD-104255,SUP-016,Southeast,Perishables,CarrierC,2024-11-20,2024-11-30,2024-11-30,412,0
ORD-101982,SUP-007,Southeast,Perishables,CarrierA,2024-08-17,2024-08-24,2024-08-24,62,0
ORD-105187,SUP-014,Northeast,Electronics,CarrierC,30-Dec-2024,2025-01-02,2025-01-05,74,0
ORD-104020,SUP-009,Midwest,Electronics,CarrierC,03/15/2024,2024-03-25,2024-03-25,155,0
ORD-100371,SUP-019,Northeast,Apparel,CarrierD,2024-09-21,2024-09-24,2024-09-24,145,0
ORD-103482,SUP-016,Midwest,Industrial Parts,CarrierD,2024/08/11,2024-08-16,2024-08-28,41,0
ORD-102131,SUP-003,West,Electronics,CarrierB,2024-11-06,2024-11-08,2024-11-08,143,0
ORD-103418,SUP-004,West,Home Goods,CarrierA,2024-11-16,2024-11-23,2024-11-27,138,0
ORD-103424,SUP-014,Southwest,Apparel,CarrierD,2024-09-17,2024-09-20,2024-09-19,150,0
ORD-101538,SUP-007,West,Electronics,CarrierA,05/27/2024,2024-05-30,2024-05-29,113,0
ORD-105896,SUP-005,Midwest,Home Goods,CarrierA,2024-03-22,2024-03-29,2024-03-29,294,0
ORD-102744,SUP-018,,Industrial Parts,CarrierC,05/01/2024,2024-05-03,2024-05-03,111,1
ORD-101553,SUP-008,Northeast,Perishables,CarrierD,14-Aug-2024,2024-08-24,2024-08-23,344,0
ORD-104335,SUP-014,Midwest,Home Goods,CarrierB,2024/01/15,2024-01-25,2024-02-01,482,0
ORD-102817,SUP-015,West,Apparel,CarrierC,15-Jan-2024,2024-01-25,2024-01-24,468,0
ORD-105133,SUP-004,Southeast,Home Goods,CarrierC,2024-02-02,2024-02-04,2024-02-04,418,1
ORD-100618,SUP-016,Northeast,,CarrierD,01-Jun-2024,2024-06-03,2024-06-03,410,0
ORD-102381,SUP-012,Midwest,Home Goods,CarrierC,2024-02-11,2024-02-14,2024-02-15,138,0
ORD-104391,SUP-018,Midwest,Office Supplies,CarrierB,03-Dec-2024,2024-12-10,2024-12-10,115,0
ORD-104526,SUP-016,Midwest,Home Goods,CarrierD,2024/01/24,2024-02-03,2024-02-03,433,0
ORD-104375,SUP-018,Southeast,Electronics,CarrierB,11/01/2024,2024-11-06,2024-11-06,479,0
ORD-103524,SUP-011,Southeast,Electronics,CarrierB,06/12/2024,2024-06-19,2024-06-19,355,0
ORD-102629,SUP-002,Southeast,Industrial Parts,CarrierC,2024-01-07,2024-01-14,2024-01-17,362,0
ORD-104123,SUP-017,Midwest,Electronics,CarrierC,2024-06-12,2024-06-22,2024-06-22,391,0
ORD-105440,SUP-008,Midwest,Home Goods,CarrierA,2024/08/13,2024-08-15,2024-08-15,421,0
ORD-102766,SUP-004,Northeast,Office Supplies,CarrierD,19-Jul-2024,2024-07-24,2024-07-24,241,0
ORD-103895,SUP-006,Southwest,Electronics,CarrierB,2024-11-18,2024-11-25,2024-11-25,68,0
ORD-101656,SUP-013,,Home Goods,CarrierB,18-Feb-2024,2024-02-25,2024-02-25,177,0
ORD-104818,SUP-018,West,Perishables,CarrierB,08/29/2024,2024-09-08,2024-09-13,336,0
ORD-100969,SUP-017,Southeast,Electronics,CarrierC,2024/05/12,2024-05-19,2024-05-23,141,0
ORD-101843,SUP-013,Midwest,Industrial Parts,CarrierC,2024-07-31,2024-08-05,2024-08-10,247,0
ORD-103024,SUP-005,West,Perishables,CarrierC,01/09/2024,2024-01-11,2024-01-10,178,0
ORD-103151,SUP-011,Northeast,Perishables,CarrierC,2024-01-14,2024-01-17,2024-01-17,133,0
ORD-103386,SUP-010,Southeast,Home Goods,CarrierB,05-Oct-2024,2024-10-08,2024-10-07,130,0
ORD-105419,SUP-017,Southeast,Home Goods,CarrierB,2024/05/28,2024-05-30,2024-06-02,168,0
ORD-101211,SUP-020,Southeast,Home Goods,CarrierB,30-Oct-2024,2024-11-04,2024-11-03,182,0
ORD-105231,SUP-001,Southeast,Apparel,CarrierB,11/21/2024,2024-11-23,2024-11-23,322,0
ORD-101428,SUP-018,Southeast,Electronics,CarrierD,2024/09/10,2024-09-15,2024-09-15,153,0
ORD-105866,SUP-014,Northeast,Home Goods,CarrierB,2024-12-25,2025-01-01,2025-01-03,158,0
ORD-100426,SUP-002,Midwest,Industrial Parts,CarrierB,10/20/2024,2024-10-30,2024-11-01,316,1
ORD-104094,SUP-009,Southwest,Apparel,CarrierA,2024/12/13,2024-12-23,2024-12-26,259,0
ORD-104271,SUP-010,Southwest,Electronics,CarrierA,2024-09-14,2024-09-21,2024-09-21,185,0
ORD-101923,SUP-005,Southwest,Home Goods,CarrierD,04/18/2024,2024-04-25,2024-04-25,237,0
ORD-104689,SUP-006,Midwest,Perishables,CarrierA,03/28/2024,2024-04-07,2024-04-12,12,0
ORD-103395,SUP-004,Northeast,Perishables,CarrierA,2024-12-30,2025-01-02,2025-01-02,245,0
ORD-105746,SUP-016,Northeast,Apparel,CarrierA,2024-02-06,2024-02-13,2024-02-12,54,0
ORD-100404,SUP-018,Northeast,Office Supplies,CarrierB,2024-07-13,2024-07-18,2024-07-18,478,0
ORD-100491,SUP-010,Midwest,Electronics,CarrierB,2024-08-08,2024-08-11,2024-08-11,284,0
ORD-105567,SUP-016,Northeast,Electronics,CarrierB,2024-05-02,2024-05-07,2024-05-07,451,0
ORD-103494,SUP-016,Midwest,Perishables,CarrierB,2024/07/01,2024-07-11,2024-07-10,14,0
ORD-100824,SUP-018,West,Office Supplies,CarrierB,2024-01-20,2024-01-25,2024-01-25,385,0
ORD-102542,SUP-002,Midwest,,CarrierA,2024-12-06,2024-12-16,2024-12-18,447,0
ORD-103673,SUP-017,Southeast,Perishables,CarrierB,12/15/2024,2024-12-20,2024-12-19,175,0
ORD-102790,SUP-006,Northeast,Industrial Parts,CarrierA,08-Dec-2024,2024-12-15,2024-12-14,99,0
ORD-105044,SUP-018,Northeast,,CarrierB,2024-10-15,2024-10-22,2024-10-25,336,0
ORD-103515,SUP-013,West,Apparel,CarrierB,28-Jul-2024,2024-08-04,2024-08-03,496,0
ORD-105316,SUP-002,West,Home Goods,CarrierA,08/22/2024,2024-09-01,2024-08-31,226,1
ORD-105909,SUP-009,Southeast,Home Goods,CarrierA,2024-05-08,2024-05-18,2024-05-18,16,0
ORD-101788,SUP-005,Northeast,Electronics,CarrierA,07/17/2024,2024-07-19,2024-07-18,62,0
ORD-102187,SUP-013,Midwest,Electronics,CarrierB,18-Dec-2024,2024-12-28,2024-12-28,260,0
ORD-102145,SUP-001,Southwest,Home Goods,CarrierA,08/18/2024,2024-08-20,2024-08-28,81,0
ORD-104505,SUP-004,Southeast,Home Goods,CarrierC,2024/04/19,2024-04-22,2024-04-26,109,0
ORD-103246,SUP-008,Southeast,Home Goods,CarrierA,21-Jun-2024,2024-06-24,2024-06-30,363,0
ORD-101841,SUP-005,Northeast,Apparel,CarrierA,05/16/2024,2024-05-21,2024-05-21,273,0
ORD-101209,SUP-018,Northeast,Home Goods,CarrierB,11/08/2024,2024-11-15,2024-11-15,450,0
ORD-100974,SUP-018,Southeast,Home Goods,CarrierD,2024/09/28,2024-10-08,2024-10-08,76,0
ORD-100474,SUP-002,West,Electronics,CarrierB,2024/11/23,2024-11-25,2024-11-25,425,0
ORD-103311,SUP-012,West,Industrial Parts,CarrierA,08/07/2024,2024-08-09,2024-08-09,316,0
ORD-100215,SUP-018,Southwest,Office Supplies,CarrierD,2024-02-14,2024-02-19,2024-02-18,122,0
ORD-100656,SUP-006,West,Apparel,CarrierC,03/18/2024,2024-03-25,2024-03-25,498,0
ORD-104596,SUP-008,Southeast,Electronics,CarrierD,2024/01/12,2024-01-15,2024-01-15,44,1
ORD-103235,SUP-019,Southwest,Home Goods,CarrierA,03/08/2024,2024-03-15,2024-03-15,375,0
ORD-102519,SUP-004,Southwest,Home Goods,CarrierD,2024-05-18,2024-05-25,2024-05-25,67,0
ORD-101583,SUP-007,Southeast,Home Goods,CarrierD,2024-10-23,2024-10-26,2024-10-26,331,0
ORD-104634,SUP-014,West,Industrial Parts,CarrierC,2024-01-18,2024-01-23,2024-01-22,319,0
ORD-105347,SUP-008,Midwest,Office Supplies,CarrierB,2024-01-14,2024-01-24,2024-01-24,157,0
ORD-101130,SUP-016,Midwest,Apparel,CarrierB,2024-11-26,2024-11-28,2024-11-28,229,0
ORD-103038,SUP-010,Midwest,Perishables,CarrierA,03/16/2024,2024-03-23,2024-03-23,452,0
ORD-102063,SUP-016,Northeast,Perishables,CarrierA,2024/08/16,2024-08-19,2024-08-23,236,0
ORD-104592,SUP-016,Southwest,Perishables,CarrierC,2024-07-17,2024-07-19,2024-07-19,24,0
ORD-104407,SUP-009,Midwest,Office Supplies,CarrierA,09-Nov-2024,2024-11-12,2024-11-11,373,0
ORD-100131,SUP-006,Southwest,Perishables,CarrierC,16-Dec-2024,2024-12-18,2024-12-21,415,0
ORD-104347,SUP-010,Midwest,Home Goods,CarrierA,2024-06-29,2024-07-04,2024-07-08,233,0
ORD-103566,SUP-007,Northeast,Electronics,CarrierA,28-Mar-2024,2024-04-04,2024-04-04,189,0
ORD-101341,SUP-002,Northeast,Electronics,CarrierD,2024/06/27,2024-06-29,2024-07-02,210,0
ORD-102184,SUP-017,Midwest,Home Goods,CarrierA,12-Oct-2024,2024-10-15,2024-10-22,154,0
ORD-105220,SUP-006,Southwest,Perishables,CarrierD,2024-12-29,2025-01-05,2025-01-08,156,0
ORD-104743,SUP-002,Northeast,Apparel,CarrierD,2024-07-11,2024-07-21,2024-07-21,356,0
ORD-100594,SUP-020,Midwest,Industrial Parts,CarrierA,24-Apr-2024,2024-04-29,2024-04-29,346,0
